RecNo,buildingName,District,inspectionDate,timeElapsed,min(Inspection Date),linearlyWeightedScale,sequenceNbr,spanGroupKey,elementKey,structureName,environmentKey,totalQuantity,Units,elemQuantity1,elemPercent1,ElemQuantity2,ElemPercent2,ElemQuantity3,ElemPercent3,ElemQuantity4,ElemPercent4,Remarks,DownloadDatePontis,ElementInspDelinquent,ElementInspDelinquentReason,ElementLevelProgramManager,ElementLevelTeamLeader,ElementLevelInspector,ElementLevelConsultantProgramManager
822025735,500204,3,3029961600,99360000,2930601600,107,15,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.47e+4,SF,1.36e+4,93,1.08e+3,7,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Mark Harden,,
822025742,500204,3,2976480000,45878400,2930601600,105,16,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.47e+4,SF,1.40e+4,95,6.80e+2,5,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Steve Melendorf,Gary Stanford,,
822025751,500204,3,2930601600,0,2930601600,101,17,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.47e+4,SF,1.46e+4,99,1.50e+2,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Mark Harden,,
822026143,500207,3,3571344000,640483200,2930860800,103,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.78e+3,97,2.00e+2,3,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SenatJ,TaylorRE,HuntDJ,
822026152,500207,3,3537993600,607132800,2930860800,103,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.78e+3,97,2.00e+2,3,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,HufnagelTJ,ThummJE,SenatJ,
822026159,500207,3,3519158400,588297600,2930860800,103,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.78e+3,97,2.00e+2,3,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,HufnagelTJ,DentJA,,
822026167,500207,3,3456086400,525225600,2930860800,103,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.78e+3,97,2.00e+2,3,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,CZIBORVL,DENTJA,,
822026174,500207,3,3442953600,512092800,2930860800,102,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.86e+3,98,1.24e+2,2,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026183,500207,3,3406492800,475632000,2930860800,101,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.92e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822026190,500207,3,3376944000,446083200,2930860800,101,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.92e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822026199,500207,3,3346185600,415324800,2930860800,101,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.92e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822026206,500207,3,3316032000,385171200,2930860800,101,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.92e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,MELLENDORFSR,THUMMJE,,
822026215,500207,3,3254774400,323913600,2930860800,101,10,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.92e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026222,500207,3,3222201600,291340800,2930860800,100,11,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.98e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026231,500207,3,3194467200,263606400,2930860800,100,12,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.98e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,STANFORDGE,MAHAFFEYJT,,
822026238,500207,3,3161721600,230860800,2930860800,100,13,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.98e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,Steve Mellendorf,,
822026247,500207,3,3130358400,199497600,2930860800,100,14,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.98e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,Jeff Thumm,,
822026254,500207,3,3090441600,159580800,2930860800,100,15,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.98e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Mark Harden,,
822026263,500207,3,3029184000,98323200,2930860800,100,16,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.98e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Mark Harden,,
822026270,500207,3,2976048000,45187200,2930860800,100,17,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.98e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Steve Melendorf,,
822026279,500207,3,2930860800,0,2930860800,100,18,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.98e+3,SF,7.98e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Mark Harden,Gary Stanford,,
822026287,500208,3,3571344000,645494400,2925849600,110,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,7.60e+3,90,8.54e+2,10,0.00e+0,0,0.00e+0,0,2015 Intersecting cracks in soffit 10%.,09/16/2018 4:13 AM,0,,SenatJ,TaylorRE,HuntDJ,
822026296,500208,3,3537993600,612144000,2925849600,110,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,7.60e+3,90,8.54e+2,10,0.00e+0,0,0.00e+0,0,2015 Intersecting cracks in soffit 10%.,09/16/2018 4:13 AM,0,,HufnagelTJ,ThummJE,SenatJ,
822026303,500208,3,3505248000,579398400,2925849600,110,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,7.60e+3,90,8.54e+2,10,0.00e+0,0,0.00e+0,0,2015 Intersecting cracks in soffit 10%.,09/16/2018 4:13 AM,0,,McCarterCC,MellendorfSR,ThummJE,
822026311,500208,3,3442953600,517104000,2925849600,102,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.31e+3,98,1.48e+2,2,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026318,500208,3,3406492800,480643200,2925849600,101,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.39e+3,99,6.40e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822026327,500208,3,3376944000,451094400,2925849600,101,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.39e+3,99,6.40e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822026334,500208,3,3346099200,420249600,2925849600,101,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.39e+3,99,6.40e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822026343,500208,3,3315859200,390009600,2925849600,101,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.39e+3,99,6.40e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,MELLENDORFSR,,
822026350,500208,3,3254774400,328924800,2925849600,101,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.39e+3,99,6.40e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026359,500208,3,3219696000,293846400,2925849600,100,10,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.45e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026366,500208,3,3161721600,235872000,2925849600,100,11,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.45e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,Steve Mellendorf,,
822026375,500208,3,3130099200,204249600,2925849600,100,12,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.45e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,Jeff Thumm,,
822026382,500208,3,3090441600,164592000,2925849600,104,13,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.10e+3,96,3.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Mark Harden,,
822026391,500208,3,3029270400,103420800,2925849600,100,14,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.45e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Mark Harden,,
822026398,500208,3,2976220800,50371200,2925849600,100,15,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.45e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Steve Melendorf,,
822026407,500208,3,2925849600,0,2925849600,100,16,1,8026,Concrete Deck Protected w/ Coated Bars,1,8.45e+3,SF,8.45e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Chris McCarter,Gene Smania,,
822026415,500209,3,3570048000,639187200,2930860800,104,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,6.86e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SenatJ,TaylorRE,HuntDJ,
822026424,500209,3,3537993600,607132800,2930860800,103,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,6.93e+3,97,1.80e+2,3,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,HufnagelTJ,ThummJE,SenatJ,
822026431,500209,3,3519158400,588297600,2930860800,103,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,6.93e+3,97,1.80e+2,3,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,HufnagelTJ,DentJA,,
822026440,500209,3,3456432000,525571200,2930860800,103,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,6.93e+3,97,1.80e+2,3,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,CZIBORVL,DENTJA,,
822026446,500209,3,3444595200,513734400,2930860800,102,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,6.98e+3,98,1.24e+2,2,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026455,500209,3,3406492800,475632000,2930860800,101,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.05e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822026462,500209,3,3376944000,446083200,2930860800,101,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.05e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822026471,500209,3,3346099200,415238400,2930860800,101,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.05e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822026478,500209,3,3317932800,387072000,2930860800,101,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.05e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026487,500209,3,3254774400,323913600,2930860800,101,10,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.05e+3,99,6.20e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026494,500209,3,3222201600,291340800,2930860800,100,11,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.11e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822026503,500209,3,3195158400,264297600,2930860800,100,12,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.11e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,STANFORDGE,MAHAFFEYJT,,
822026510,500209,3,3161721600,230860800,2930860800,100,13,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.11e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,Steve Mellendorf,,
822026519,500209,3,3130099200,199238400,2930860800,100,14,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.11e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,Jeff Thumm,,
822026526,500209,3,3090441600,159580800,2930860800,100,15,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.11e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Mark Harden,,
822026535,500209,3,3029270400,98409600,2930860800,100,16,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.11e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Mark Harden,,
822026542,500209,3,2976220800,45360000,2930860800,100,17,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.11e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Steve Melendorf,,
822026551,500209,3,2930860800,0,2930860800,102,18,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.11e+3,SF,7.00e+3,98,1.07e+2,2,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Mark Harden,Gary Stanford,,
822027542,500214,3,3129148800,203299200,2925849600,100,13,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,7.09e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,Jeff Thumm,,
822027551,500214,3,3090355200,164505600,2925849600,100,14,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,7.09e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Steve Mellendorf,Gary Stanford,,
822027558,500214,3,3029961600,104112000,2925849600,100,15,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,7.09e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Mark Harden,,
822027567,500214,3,2976220800,50371200,2925849600,100,16,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,7.09e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Steve Melendorf,,
822027574,500214,3,2925849600,0,2925849600,100,17,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,7.09e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Chris McCarter,Gene Smania,,
822027448,500214,3,3570048000,644198400,2925849600,104,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.84e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SenatJ,TaylorRE,HuntDJ,
822027456,500214,3,3537993600,612144000,2925849600,104,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.84e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,HufnagelTJ,ThummJE,SenatJ,
822027462,500214,3,3479760000,553910400,2925849600,104,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.84e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,McCarterCC,MellendorfSR,ThummJE,
822027471,500214,3,3441052800,515203200,2925849600,104,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.84e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822027478,500214,3,3406579200,480729600,2925849600,104,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.84e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822027487,500214,3,3376944000,451094400,2925849600,104,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.84e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822027494,500214,3,3343852800,418003200,2925849600,104,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.84e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822027503,500214,3,3316032000,390182400,2925849600,104,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.84e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,MELLENDORFSR,THUMMJE,,
822027510,500214,3,3253046400,327196800,2925849600,104,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.84e+3,96,2.50e+2,4,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822027519,500214,3,3222115200,296265600,2925849600,102,10,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,6.94e+3,98,1.50e+2,2,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822027526,500214,3,3194899200,269049600,2925849600,100,11,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,7.09e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,STANFORDGE,MAHAFFEYJT,,
822027535,500214,3,3161808000,235958400,2925849600,100,12,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.09e+3,SF,7.09e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,,,
822027591,500215,3,3570048000,638150400,2931897600,253,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,0.00e+0,0,8.02e+3,51,7.70e+3,49,8.50e+1,1,2014 Potholes on top with intersecting leaching cracks on bottom eastbound lane.,09/16/2018 4:13 AM,0,,SenatJ,TaylorRE,HuntDJ,
822027600,500215,3,3537993600,606096000,2931897600,198,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,0.00e+0,0,7.79e+3,49,2.00e+1,0,2014 Potholes on top with intersecting leaching cracks on bottom eastbound lane.,09/16/2018 4:13 AM,0,,HufnagelTJ,ThummJE,SenatJ,
822027606,500215,3,3479760000,547862400,2931897600,198,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,0.00e+0,0,7.79e+3,49,2.00e+1,0,2014 Potholes on top with intersecting leaching cracks on bottom eastbound lane.,09/16/2018 4:13 AM,0,,McCarterCC,MellendorfSR,ThummJE,
822027615,500215,3,3441052800,509155200,2931897600,149,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.80e+3,49,2.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822027622,500215,3,3406579200,474681600,2931897600,149,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822027631,500215,3,3376944000,445046400,2931897600,149,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822027638,500215,3,3342988800,411091200,2931897600,149,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822027647,500215,3,3315859200,383961600,2931897600,149,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,MELLENDORFSR,THUMMJE,,
822027654,500215,3,3251232000,319334400,2931897600,149,10,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822027663,500215,3,3222115200,290217600,2931897600,149,11,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,THUMMJE,,,
822027670,500215,3,3194899200,263001600,2931897600,149,12,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,STANFORDGE,MAHAFFEYJT,,
822027679,500215,3,3161808000,229910400,2931897600,149,13,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,Steve Mellendorf,,
822027686,500215,3,3129148800,197251200,2931897600,149,14,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,John Dent,Jeff Thumm,,
822027695,500215,3,3090355200,158457600,2931897600,149,15,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,8.00e+3,51,7.81e+3,49,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Steve Mellendorf,Gary Stanford,,
822027702,500215,3,3029961600,98064000,2931897600,137,16,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,1.00e+4,63,5.81e+3,37,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Steve Melendorf,,
822027711,500215,3,2976480000,44582400,2931897600,137,17,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,1.00e+4,63,5.81e+3,37,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,Steve Melendorf,,
822027718,500215,3,2931897600,0,2931897600,132,18,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.58e+4,SF,1.08e+4,68,5.00e+3,32,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Gary Stanford,,,
822028371,500219,3,3545769600,188006400,3357763200,106,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.60e+4,SF,6.18e+4,94,4.18e+3,6,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,NegangardSP,Summer SM,EasleyCS,
822028382,500219,3,3482870400,125107200,3357763200,106,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.60e+4,SF,6.18e+4,94,4.18e+3,6,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,NegangardSP,Cason-GossettKL,RentE,
822028399,500219,3,3428438400,70675200,3357763200,112,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.65e+4,SF,5.85e+4,88,7.98e+3,12,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,ThompsonDC,ThompsonDC,ThompsonDC,
822028409,500219,3,3357763200,0,3357763200,112,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.65e+4,SF,5.85e+4,88,7.98e+3,12,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SUMMERSM,KURTENBACHTL,,
822028776,500222,3,3603830400,627091200,2976739200,105,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,5.48e+3,SF,5.21e+3,95,2.70e+2,5,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SenatJ,ThummJE,CrowtherJL,
822028791,500222,3,3569529600,592790400,2976739200,105,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,5.48e+3,SF,5.21e+3,95,2.70e+2,5,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SenatJ,ThummJE,HardenKM,
822028799,500222,3,3508358400,531619200,2976739200,105,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,5.48e+3,SF,5.21e+3,95,2.70e+2,5,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,McCarterCC,StanfordGE,,
822028813,500222,3,3447792000,471052800,2976739200,105,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,5.48e+3,SF,5.21e+3,95,2.70e+2,5,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,DENTJA,,,
822028823,500222,3,3409084800,432345600,2976739200,105,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,5.48e+3,SF,5.23e+3,95,2.50e+2,5,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,MELLENDORFSR,,,
822028837,500222,3,3380486400,403747200,2976739200,105,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,5.48e+3,SF,5.23e+3,95,2.50e+2,5,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822028847,500222,3,3349728000,372988800,2976739200,105,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,5.48e+3,SF,5.23e+3,95,2.50e+2,5,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,TAYLORRE,,,
822028861,500222,3,3309811200,333072000,2976739200,101,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,5.48e+3,SF,5.43e+3,99,5.00e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,MELLENDORFSR,THUMMJE,,
